"Occupation Code","Occupational Title","subtot","Occupation Group","2018 Employment","2028 Employment","Numeric Change","Percent Change","Labor Force Exits","Occupational Transfers","Total Separations","Percent Labor Force Exits","Percent Occupational Transfers","Occupational Openings","10th Percentile","25th Percentile","Median","75th Percentile","90th Percentile","Education","Work Experience"
"172131","Materials Engineers","5","Architecture/Engineering","27.700000","27.700000",".000000",".2000",".600000","1.200000","1.800000","33.300000000000000000","66.700000000000000000","1.700000","57340","72420","93360","120180","148960","Bachelor's degree","None"
"172141","Mechanical Engineers","5","Architecture/Engineering","312.900000","325.700000","12.800000","4.1000","6.000000","15.600000","21.600000","27.800000000000000000","72.200000000000000000","22.900000","57130","70280","88430","111980","138020","Bachelor's degree","None"
"172151","Mining and Geological Engineers, Including Mining","5","Architecture/Engineering","5.900000","6.100000",".200000","2.6000",".100000",".300000",".400000","25.000000000000000000","75.000000000000000000",".500000","52160","68240","91160","120890","151230","Bachelor's degree","None"
"172161","Nuclear Engineers","5","Architecture/Engineering","17.700000","17.600000","-.100000","-.5000",".300000",".800000","1.100000","27.300000000000000000","72.700000000000000000","1.100000","71860","90170","113460","138330","179430","Bachelor's degree","None"
"172171","Petroleum Engineers","5","Architecture/Engineering","33.500000","34.300000",".900000","2.6000",".600000","1.900000","2.500000","24.000000000000000000","76.000000000000000000","2.500000","79270","107020","137720","193430","","Bachelor's degree","None"
"172199","Engineers, All Other","5","Architecture/Engineering","157.800000","163.500000","5.700000","3.6000","3.300000","7.800000","11.100000","29.700000000000000000","70.300000000000000000","11.700000","53730","72180","99040","128780","158830","Bachelor's degree","None"
"173000","Drafters, Engineering Technicians, and Mapping Tec","3","Architecture/Engineering","701.400000","712.700000","11.300000","1.6000","23.100000","48.100000","71.200000","32.400000000000000000","67.600000000000000000","72.300000","34890","44190","57690","73380","91020","N/A","N/A"
"173010","Drafters","3","Architecture/Engineering","199.900000","199.200000","-.700000","-.4000","6.600000","13.900000","20.500000","32.200000000000000000","67.800000000000000000","20.500000","35920","44930","56830","71080","87720","N/A","N/A"
"173011","Architectural and Civil Drafters","5","Architecture/Engineering","101.200000","103.000000","1.800000","1.8000","3.400000","7.100000","10.500000","32.400000000000000000","67.600000000000000000","10.700000","35890","44920","56340","69050","82230","Associate's degree","None"
"173012","Electrical and Electronics Drafters","5","Architecture/Engineering","25.600000","26.500000",".800000","3.2000",".900000","1.800000","2.700000","33.300000000000000000","66.700000000000000000","2.800000","37770","47880","61530","79100","100650","Associate's degree","None"
"173013","Mechanical Drafters","5","Architecture/Engineering","58.000000","54.000000","-4.000000","-6.9000","1.900000","3.900000","5.800000","32.800000000000000000","67.200000000000000000","5.400000","36350","45050","57060","72460","92010","Associate's degree","None"
"173019","Drafters, All Other","5","Architecture/Engineering","15.000000","15.700000",".700000","4.4000",".500000","1.100000","1.600000","31.300000000000000000","68.800000000000000000","1.700000","33450","40530","52830","64590","80430","Associate's degree","None"
"173020","Engineering Technicians, Except Drafters","3","Architecture/Engineering","444.800000","453.700000","8.900000","2.0000","14.900000","28.900000","43.800000","34.000000000000000000","66.000000000000000000","44.700000","35760","45540","59620","75520","93580","N/A","N/A"
"173021","Aerospace Engineering and Operations Technicians","5","Architecture/Engineering","10.500000","11.000000",".500000","4.5000",".400000",".700000","1.100000","36.400000000000000000","63.600000000000000000","1.100000","41680","52130","66020","80520","99970","Associate's degree","None"
"173022","Civil Engineering Technicians","5","Architecture/Engineering","73.800000","77.400000","3.700000","5.0000","2.500000","4.900000","7.400000","33.800000000000000000","66.200000000000000000","7.700000","33880","40590","53410","67070","80650","Associate's degree","None"
"173023","Electrical and Electronics Engineering Technicians","5","Architecture/Engineering","130.500000","130.700000",".200000",".2000","4.300000","8.400000","12.700000","33.900000000000000000","66.100000000000000000","12.700000","39190","50790","65260","78910","96690","Associate's degree","None"
"173024","Electro-Mechanical Technicians","5","Architecture/Engineering","14.000000","14.100000",".100000",".7000",".500000",".900000","1.400000","35.700000000000000000","64.300000000000000000","1.400000","36520","45390","58350","74600","93450","Associate's degree","None"
"173025","Environmental Engineering Technicians","5","Architecture/Engineering","17.900000","19.500000","1.500000","8.6000",".600000","1.200000","1.800000","33.300000000000000000","66.700000000000000000","2.000000","32610","38780","50620","64890","82930","Associate's degree","None"
"173026","Industrial Engineering Technicians","5","Architecture/Engineering","68.300000","67.800000","-.500000","-.8000","2.300000","4.400000","6.700000","34.300000000000000000","65.700000000000000000","6.600000","35850","44440","56550","71220","87790","Associate's degree","None"
"173027","Mechanical Engineering Technicians","5","Architecture/Engineering","42.600000","43.800000","1.100000","2.6000","1.400000","2.800000","4.200000","33.300000000000000000","66.700000000000000000","4.300000","35140","44170","56980","72140","88640","Associate's degree","None"
"173029","Engineering Technicians, Except Drafters, All Othe","5","Architecture/Engineering","87.100000","89.400000","2.400000","2.7000","2.900000","5.700000","8.600000","33.700000000000000000","66.300000000000000000","8.800000","","","","","","Associate's degree","None"
"173031","Surveying and Mapping Technicians","5","Architecture/Engineering","56.800000","59.900000","3.100000","5.4000","1.600000","5.200000","6.800000","23.500000000000000000","76.500000000000000000","7.200000","28410","34960","45010","59070","75190","High school diploma or equivalent","None"
"190000","Life, Physical, and Social Science Occupations","2","Science","1322.700000","1420.200000","97.400000","7.4000","27.100000","106.500000","133.600000","20.300000000000000000","79.700000000000000000","143.300000","36640","49360","68160","96180","128100","N/A","N/A"
"191000","Life Scientists","3","Science","332.800000","354.100000","21.300000","6.4000","5.400000","26.800000","32.200000","16.800000000000000000","83.200000000000000000","34.300000","44720","57450","78080","108550","145360","N/A","N/A"
"191010","Agricultural and Food Scientists","3","Science","35.600000","38.000000","2.300000","6.6000",".700000","3.400000","4.100000","17.100000000000000000","82.900000000000000000","4.300000","39280","50610","65160","87870","118830","N/A","N/A"
"191011","Animal Scientists","5","Science","2.700000","2.800000",".200000","7.2000",".100000",".300000",".400000","25.000000000000000000","75.000000000000000000",".300000","38260","47130","60300","80830","111740","Bachelor's degree","None"
"191012","Food Scientists and Technologists","5","Science","14.900000","15.700000",".800000","5.3000",".300000","1.400000","1.700000","17.600000000000000000","82.400000000000000000","1.800000","40360","52790","68970","94800","124660","Bachelor's degree","None"
"191013","Soil and Plant Scientists","5","Science","18.000000","19.400000","1.400000","7.6000",".400000","1.700000","2.100000","19.000000000000000000","81.000000000000000000","2.200000","38410","49630","63200","82420","111480","Bachelor's degree","None"
"191020","Biological Scientists","3","Science","118.400000","125.000000","6.500000","5.5000","1.900000","9.300000","11.200000","17.000000000000000000","83.000000000000000000","11.800000","45350","59030","79580","106260","145370","N/A","N/A"
"191021","Biochemists and Biophysicists","5","Science","30.400000","32.300000","1.900000","6.3000",".500000","2.400000","2.900000","17.200000000000000000","82.800000000000000000","3.100000","50620","66550","94490","132200","182870","Doctoral or professional degree","None"
"191022","Microbiologists","5","Science","21.700000","22.700000","1.100000","4.9000",".300000","1.700000","2.000000","15.000000000000000000","85.000000000000000000","2.100000","43500","54760","75650","108390","133280","Bachelor's degree","None"
"191023","Zoologists and Wildlife Biologists","5","Science","19.300000","20.200000",".900000","4.7000",".300000","1.500000","1.800000","16.700000000000000000","83.300000000000000000","1.900000","38880","49860","63270","79000","101780","Bachelor's degree","None"
"191029","Biological Scientists, All Other","5","Science","47.100000","49.800000","2.700000","5.6000",".800000","3.700000","4.500000","17.800000000000000000","82.200000000000000000","4.700000","48670","63360","82220","101000","133080","Bachelor's degree","None"
"191030","Conservation Scientists and Foresters","3","Science","32.900000","33.900000","1.000000","3.1000",".600000","2.800000","3.400000","17.600000000000000000","82.400000000000000000","3.600000","39270","49430","62410","78580","95750","N/A","N/A"
"191031","Conservation Scientists","5","Science","23.800000","24.700000",".900000","3.7000",".500000","2.000000","2.500000","20.000000000000000000","80.000000000000000000","2.600000","39270","49480","62660","79630","98060","Bachelor's degree","None"
"191032","Foresters","5","Science","9.000000","9.200000",".100000","1.3000",".200000",".800000","1.000000","20.000000000000000000","80.000000000000000000","1.000000","38890","49300","61790","74400","90080","Bachelor's degree","None"
"191040","Medical Scientists","3","Science","138.300000","149.200000","11.000000","7.9000","2.000000","10.800000","12.800000","15.600000000000000000","84.400000000000000000","13.900000","48730","61460","87290","120570","158240","N/A","N/A"
"191041","Epidemiologists","5","Science","7.600000","8.000000",".400000","5.3000",".100000",".600000",".700000","14.300000000000000000","85.700000000000000000",".700000","44000","56220","70990","92600","119290","Master's degree","None"
